CustomerID,Age,Gender,Income_Level,Eyewear_Type,Brand,Price,Purchase_Frequency,Customer_Tenure_Days,Customer_Satisfaction,CLV,CLV_Class
CUST02472,35,Female,Medium,Sunglasses,Ray-Ban,1047.84,1,1795,0.7,3607.15,Medium
CUST02473,19,Female,Medium,Optical Glasses,Oakley,1396.39,1,856,0.86,2816.35,Low
CUST02474,66,Male,High,Optical Glasses,Oakley,909.32,3,1683,0.98,12326.94,High
CUST02475,30,Male,High,Sunglasses,Vogue Eyewear,1202.66,3,1421,0.78,10956.2,High
CUST02476,21,Female,High,Optical Glasses,Oakley,1236.78,2,1290,0.78,6818.89,Medium
CUST02477,43,Female,Medium,Sunglasses,Oliver Peoples,1236.24,2,1744,0.76,8978.42,High
CUST02478,42,Male,High,Sunglasses,Oakley,1153.56,2,1344,0.96,8155.45,Medium
CUST02479,47,Male,Medium,Optical Glasses,Oakley,1217.68,1,1414,0.82,3868.15,Medium
CUST02480,28,Male,High,Sunglasses,Oakley,1014.72,5,1191,0.94,15561.91,High
CUST02481,24,Male,Low,Optical Glasses,Persol,1329.77,4,653,0.79,7517.68,Medium
CUST02482,48,Male,Medium,Optical Glasses,Vogue Eyewear,1237.47,5,271,0.85,3904.81,Medium
CUST02483,61,Male,High,Optical Glasses,Ray-Ban,1254.34,3,321,0.83,2746.8,Low
CUST02484,27,Female,High,Sunglasses,Ray-Ban,1158.15,1,466,0.72,1064.61,Low
CUST02485,56,Female,Medium,Optical Glasses,Persol,1150.8,1,1941,0.57,3488.25,Low
CUST02486,30,Male,Medium,Sunglasses,Persol,1278.71,4,789,0.71,7850.09,Medium
CUST02487,48,Male,Low,Optical Glasses,Ray-Ban,1438.5,5,1107,0.94,20505.13,High
CUST02488,24,Female,Medium,Sunglasses,Oliver Peoples,990.96,3,557,0.83,3765.46,Medium
CUST02489,66,Male,Medium,Optical Glasses,Ray-Ban,983.39,4,79,0.97,825.83,Low
CUST02490,59,Female,Low,Optical Glasses,Ray-Ban,1239.93,1,823,0.64,1789.3,Low
CUST02491,59,Male,Low,Optical Glasses,Vogue Eyewear,1150.17,4,828,0.74,7723.09,Medium
CUST02492,53,Female,Low,Sunglasses,Ray-Ban,1218.62,2,218,0.87,1266.43,Low
CUST02493,37,Male,Medium,Optical Glasses,Ray-Ban,1196.43,5,967,0.57,9033.7,High
CUST02494,21,Male,Low,Optical Glasses,Oakley,1293.3,3,1566,0.55,9155.5,High
CUST02495,24,Male,Medium,Optical Glasses,Persol,1157.08,2,711,0.88,3966.91,Medium
CUST02496,18,Male,Medium,Sunglasses,Ray-Ban,1018.77,5,1230,0.83,14247.43,High
CUST02497,61,Male,Medium,Sunglasses,Ray-Ban,1081.52,2,248,0.74,1087.56,Low
CUST02498,62,Female,Medium,Sunglasses,Oliver Peoples,1175.93,4,688,0.53,4699.08,Medium
CUST02499,59,Male,Medium,Sunglasses,Ray-Ban,1011.75,3,749,0.81,5045.08,Medium
CUST02500,64,Male,Medium,Sunglasses,Vogue Eyewear,1194.47,4,1309,0.83,14221.98,High
CUST02501,30,Female,Medium,Optical Glasses,Oliver Peoples,1209.11,4,854,0.65,7355.36,Medium
CUST02502,39,Female,Medium,Sunglasses,Ray-Ban,1146.33,5,387,0.54,3281.64,Low
CUST02503,38,Female,High,Optical Glasses,Vogue Eyewear,1231.38,3,677,0.75,5138.9,Medium
CUST02504,39,Female,Medium,Optical Glasses,Persol,957.86,3,219,0.74,1275.87,Low
CUST02505,45,Male,Low,Optical Glasses,Ray-Ban,1057.02,4,1901,0.65,14313.5,High
CUST02506,26,Female,Medium,Optical Glasses,Persol,1028.6,3,1513,0.78,9977.19,High
CUST02507,43,Female,Medium,Sunglasses,Ray-Ban,1331.98,1,1062,0.8,3100.41,Low
CUST02508,26,Female,High,Sunglasses,Oliver Peoples,1545.92,3,909,0.96,11087.93,High
CUST02509,32,Male,Medium,Optical Glasses,Oliver Peoples,1067.88,4,804,0.89,8374.05,Medium
CUST02510,27,Male,Medium,Sunglasses,Vogue Eyewear,1164.71,1,1733,0.9,4976.98,Medium
CUST02511,41,Male,Low,Sunglasses,Oakley,1095.99,1,1041,0.59,1844.24,Low
CUST02512,59,Female,Medium,Optical Glasses,Vogue Eyewear,1233.18,5,1538,0.73,18966.31,High
CUST02513,25,Female,Medium,Sunglasses,Ray-Ban,1108.74,4,1242,0.6,9054.61,High
CUST02514,41,Female,High,Optical Glasses,Persol,1242.42,3,1076,0.59,6482.78,Medium
CUST02515,33,Male,High,Optical Glasses,Persol,1299.75,1,326,0.75,870.65,Low
CUST02516,66,Female,Medium,Optical Glasses,Ray-Ban,1016.43,4,357,0.64,2545.03,Low
CUST02517,43,Female,High,Optical Glasses,Oakley,1240.73,5,1716,0.61,17791.05,High
CUST02518,44,Male,Medium,Sunglasses,Oakley,930.89,2,1009,0.86,4426.14,Medium
CUST02519,54,Female,High,Optical Glasses,Oakley,1161.52,2,1805,0.52,5973.71,Medium
CUST02520,21,Male,High,Sunglasses,Ray-Ban,1151.45,3,40,0.88,333.13,Low
CUST02521,67,Female,Low,Optical Glasses,Oliver Peoples,1165.63,2,1054,0.95,6395.32,Medium
CUST02522,41,Female,Medium,Sunglasses,Oliver Peoples,1153.19,1,1230,0.85,3303.18,Low
CUST02523,36,Female,Medium,Optical Glasses,Ray-Ban,1125.76,1,841,0.6,1556.32,Low
CUST02524,53,Female,Low,Optical Glasses,Oliver Peoples,1160.13,4,1378,0.87,15242.01,High
CUST02525,56,Female,Low,Sunglasses,Oakley,1235.72,3,1195,0.75,9102.86,High
CUST02526,27,Male,High,Sunglasses,Oliver Peoples,1239.94,4,548,0.82,6106.08,Medium
CUST02527,42,Male,High,Sunglasses,Ray-Ban,1217.28,4,1176,0.7,10981.53,High
CUST02528,35,Female,Medium,Optical Glasses,Oliver Peoples,1113.96,3,473,0.6,2598.43,Low
CUST02529,36,Male,High,Sunglasses,Oliver Peoples,1362.05,4,1589,0.51,12096.35,High
CUST02530,53,Male,High,Optical Glasses,Oliver Peoples,1428.8,2,772,0.87,5258.3,Medium
CUST02531,27,Female,Low,Optical Glasses,Oliver Peoples,1006.74,5,929,0.71,9096.38,High
CUST02532,50,Female,Low,Optical Glasses,Ray-Ban,1224.64,4,1292,0.62,10750.53,High
CUST02533,67,Male,Low,Optical Glasses,Vogue Eyewear,1129.78,1,184,0.81,461.32,Low
CUST02534,22,Male,Low,Sunglasses,Oliver Peoples,1338.84,1,987,0.9,3258.33,Low
CUST02535,64,Male,Low,Sunglasses,Vogue Eyewear,1198.11,2,1060,0.76,5288.75,Medium
CUST02536,66,Male,Medium,Optical Glasses,Ray-Ban,1207.98,4,467,0.88,5440.34,Medium
CUST02537,52,Male,High,Optical Glasses,Persol,1274.25,4,1525,0.67,14268.11,High
CUST02538,61,Female,High,Sunglasses,Vogue Eyewear,1155.37,3,1510,0.83,11901.58,High
CUST02539,51,Male,Medium,Sunglasses,Ray-Ban,1451.62,4,1502,0.81,19354.19,High
CUST02540,50,Male,High,Sunglasses,Persol,1276.46,4,1791,0.59,14781.62,High
CUST02541,38,Male,Medium,Sunglasses,Oliver Peoples,1339.74,1,645,0.87,2059.71,Low
CUST02542,34,Female,High,Sunglasses,Ray-Ban,1166.92,3,892,0.88,7528.65,Medium
CUST02543,39,Male,Medium,Optical Glasses,Oakley,1181.57,4,644,0.83,6921.35,Medium
CUST02544,65,Male,Low,Optical Glasses,Persol,1321.74,2,1908,0.69,9534.78,High
CUST02545,54,Male,High,Sunglasses,Oakley,1306.68,4,992,0.77,10938.02,High
CUST02546,32,Female,Medium,Optical Glasses,Oliver Peoples,1012.7,3,132,0.72,791.07,Low
CUST02547,52,Female,Medium,Sunglasses,Oliver Peoples,1219.14,2,689,0.5,2301.34,Low
CUST02548,45,Male,Medium,Optical Glasses,Vogue Eyewear,1271.08,2,1239,0.51,4401.0,Medium
CUST02549,24,Male,Medium,Optical Glasses,Oliver Peoples,1180.45,2,717,0.6,2782.63,Low
CUST02550,49,Male,High,Optical Glasses,Vogue Eyewear,1256.84,1,1975,0.96,6528.68,Medium
CUST02551,28,Female,Low,Sunglasses,Persol,1186.8,1,447,0.82,1191.81,Low
CUST02552,27,Female,High,Sunglasses,Oakley,862.99,2,1981,0.69,6463.63,Medium
CUST02553,26,Male,Low,Optical Glasses,Persol,1003.37,1,1406,0.8,3092.03,Low
CUST02554,31,Male,Medium,Sunglasses,Oakley,1346.25,2,325,0.53,1270.64,Low
CUST02555,30,Male,Low,Sunglasses,Ray-Ban,1163.34,2,546,0.55,1914.25,Low
CUST02556,42,Male,Medium,Sunglasses,Persol,1228.45,5,551,0.54,5007.03,Medium
CUST02557,19,Female,Low,Optical Glasses,Ray-Ban,1199.45,1,1537,0.91,4596.26,Medium
CUST02558,52,Male,Medium,Sunglasses,Oakley,1076.21,5,1275,1.0,18796.82,High
CUST02559,24,Male,Low,Optical Glasses,Vogue Eyewear,1129.94,2,1638,0.61,6186.38,Medium
CUST02560,38,Male,Low,Optical Glasses,Persol,1249.34,2,715,0.74,3622.06,Medium
CUST02561,35,Female,Medium,Sunglasses,Persol,1264.65,5,1597,0.57,15769.84,High
CUST02562,20,Female,Low,Optical Glasses,Vogue Eyewear,1528.26,3,1650,0.94,19482.17,High
CUST02563,59,Male,Low,Sunglasses,Vogue Eyewear,1128.34,2,1991,0.58,7139.64,Medium
CUST02564,56,Male,Low,Optical Glasses,Oliver Peoples,1450.6,1,1935,0.76,5844.53,Medium
CUST02565,58,Male,Medium,Optical Glasses,Oliver Peoples,1070.94,4,534,0.79,4951.09,Medium
CUST02566,66,Male,Medium,Optical Glasses,Oakley,1273.29,4,1335,0.74,13785.02,High
CUST02567,28,Male,Low,Optical Glasses,Persol,1226.68,4,1972,0.53,14050.16,High
CUST02568,56,Female,Low,Sunglasses,Vogue Eyewear,1181.12,5,1446,0.84,19652.54,High
CUST02569,41,Female,Medium,Optical Glasses,Vogue Eyewear,1199.15,2,1506,0.94,9301.72,High
CUST02570,63,Female,Medium,Optical Glasses,Ray-Ban,1106.61,3,84,0.55,420.21,Low
CUST02571,36,Male,High,Sunglasses,Oliver Peoples,1335.59,1,677,0.86,2130.43,Low
CUST02572,21,Female,Medium,Sunglasses,Ray-Ban,1073.61,4,1033,0.91,11060.01,High
CUST02573,43,Female,Medium,Sunglasses,Vogue Eyewear,1247.63,4,657,0.58,5210.1,Medium
CUST02574,55,Male,Medium,Sunglasses,Persol,1313.38,1,1109,1.0,3990.52,Medium
CUST02575,59,Male,Medium,Optical Glasses,Persol,1407.63,4,980,0.65,9826.41,High
CUST02576,49,Male,High,Sunglasses,Ray-Ban,1345.77,5,784,0.65,9394.58,High
CUST02577,56,Male,Medium,Optical Glasses,Oliver Peoples,1285.86,2,1803,0.78,9908.8,High
CUST02578,62,Male,Medium,Sunglasses,Oakley,1104.34,2,840,0.91,4625.52,Medium
CUST02579,63,Female,Medium,Sunglasses,Persol,1082.13,3,1896,0.73,12310.31,High
CUST02580,53,Male,Medium,Sunglasses,Oakley,1029.21,5,85,0.77,922.76,Low
CUST02581,57,Female,Medium,Sunglasses,Oliver Peoples,1014.86,3,193,0.81,1304.0,Low
CUST02582,54,Male,Medium,Optical Glasses,Ray-Ban,1199.79,4,1967,0.9,23276.58,High
CUST02583,50,Female,Low,Optical Glasses,Oliver Peoples,1090.89,2,1852,0.82,9077.64,High
CUST02584,53,Male,Medium,Sunglasses,Vogue Eyewear,1379.88,3,518,0.58,3407.43,Low
CUST02585,20,Female,High,Optical Glasses,Oliver Peoples,1113.16,3,37,0.8,270.82,Low
CUST02586,26,Male,High,Optical Glasses,Ray-Ban,1214.14,5,641,0.61,6503.3,Medium
CUST02587,25,Male,Medium,Optical Glasses,Ray-Ban,1160.3,4,176,0.72,1611.32,Low
CUST02588,50,Female,Low,Optical Glasses,Oliver Peoples,989.42,1,1459,0.93,3678.12,Medium
CUST02589,23,Male,Low,Optical Glasses,Ray-Ban,1363.42,5,95,0.56,993.62,Low
CUST02590,58,Female,Medium,Optical Glasses,Vogue Eyewear,1304.32,5,168,0.68,2041.17,Low
CUST02591,56,Female,High,Sunglasses,Oakley,1321.58,4,224,0.78,2530.48,Low
CUST02592,21,Male,Medium,Sunglasses,Oliver Peoples,1289.24,1,318,0.94,1055.83,Low
CUST02593,30,Male,Low,Optical Glasses,Ray-Ban,1086.08,5,487,0.89,6448.49,Medium
CUST02594,66,Female,High,Optical Glasses,Oakley,1088.99,3,850,0.71,5401.69,Medium
CUST02595,19,Male,High,Optical Glasses,Vogue Eyewear,1267.8,3,458,0.75,3579.36,Low
CUST02596,22,Female,Medium,Optical Glasses,Oliver Peoples,1431.44,3,224,0.92,2424.58,Low
CUST02597,61,Female,Medium,Sunglasses,Ray-Ban,1257.9,3,1688,0.94,16404.95,High
CUST02598,44,Male,Medium,Optical Glasses,Oakley,1346.77,1,324,0.76,908.57,Low
CUST02599,49,Male,Medium,Optical Glasses,Vogue Eyewear,1121.12,4,1814,0.6,13372.35,High
CUST02600,38,Female,High,Optical Glasses,Persol,1364.68,4,1474,0.75,16533.19,High
CUST02601,25,Male,Low,Optical Glasses,Ray-Ban,1137.08,1,639,0.96,1911.04,Low
CUST02602,55,Male,Medium,Sunglasses,Vogue Eyewear,1236.02,4,79,0.81,866.77,Low
CUST02603,25,Male,Medium,Sunglasses,Oakley,1145.08,3,1849,0.89,15487.85,High
CUST02604,67,Female,High,Optical Glasses,Oliver Peoples,1333.37,1,1323,0.51,2464.83,Low
CUST02605,20,Male,High,Sunglasses,Oakley,1335.41,3,849,0.82,7641.25,Medium
CUST02606,61,Male,High,Optical Glasses,Oliver Peoples,978.48,4,407,0.8,3491.43,Low
CUST02607,20,Female,Medium,Optical Glasses,Vogue Eyewear,1398.79,5,1657,0.74,23495.46,High
CUST02608,39,Male,High,Sunglasses,Vogue Eyewear,1556.46,1,1595,0.84,5713.27,Medium
CUST02609,23,Male,Medium,Optical Glasses,Oakley,1146.7,2,187,0.93,1092.73,Low
CUST02610,19,Female,Medium,Optical Glasses,Oakley,1180.98,2,150,0.96,931.84,Low
CUST02611,40,Female,Low,Optical Glasses,Oliver Peoples,1385.91,3,696,0.63,4994.74,Medium
CUST02612,61,Female,High,Sunglasses,Ray-Ban,1210.02,4,607,0.75,6036.84,Medium
CUST02613,19,Male,High,Optical Glasses,Oakley,1199.4,3,130,0.65,833.01,Low
CUST02614,55,Female,Low,Optical Glasses,Ray-Ban,1484.55,2,1386,0.71,8004.86,Medium
CUST02615,34,Male,Low,Optical Glasses,Ray-Ban,996.86,1,1348,0.75,2761.17,Low
CUST02616,52,Male,High,Optical Glasses,Ray-Ban,1081.66,3,1479,0.89,11702.46,High
CUST02617,51,Male,Medium,Optical Glasses,Vogue Eyewear,1262.67,4,825,0.96,10959.28,High
CUST02618,40,Male,High,Sunglasses,Vogue Eyewear,957.07,2,1137,0.79,4710.51,Medium
CUST02619,47,Female,Low,Sunglasses,Ray-Ban,1144.05,1,860,1.0,2695.57,Low
CUST02620,69,Male,Low,Optical Glasses,Ray-Ban,1142.68,3,900,0.78,6593.11,Medium
CUST02621,25,Female,Medium,Optical Glasses,Vogue Eyewear,1344.27,1,84,0.9,278.43,Low
CUST02622,39,Female,Low,Optical Glasses,Oliver Peoples,1303.93,5,271,0.57,2759.15,Low
CUST02623,61,Female,Low,Sunglasses,Persol,947.52,2,175,0.5,454.29,Low
CUST02624,53,Male,Low,Optical Glasses,Oakley,1096.03,3,1727,0.51,7934.39,Medium
CUST02625,22,Female,Low,Sunglasses,Ray-Ban,1096.49,1,726,0.95,2071.92,Low
CUST02626,30,Male,Low,Optical Glasses,Vogue Eyewear,1167.51,3,397,0.54,2057.18,Low
CUST02627,46,Male,High,Sunglasses,Ray-Ban,1035.37,4,1226,0.81,11267.78,High
CUST02628,48,Female,Low,Optical Glasses,Ray-Ban,1267.75,4,1646,0.79,18065.82,High
CUST02629,64,Male,Medium,Sunglasses,Ray-Ban,1095.87,3,1987,0.89,15928.52,High
CUST02630,33,Male,High,Optical Glasses,Ray-Ban,1288.29,2,948,0.66,4416.75,Medium
CUST02631,59,Female,Medium,Sunglasses,Oliver Peoples,1199.57,3,1084,0.68,7267.62,Medium
CUST02632,47,Male,Medium,Optical Glasses,Oakley,1054.04,3,1446,0.68,8518.49,Medium
CUST02633,33,Female,Medium,Optical Glasses,Oakley,1408.24,3,832,0.58,5585.43,Medium
CUST02634,29,Male,High,Optical Glasses,Vogue Eyewear,1412.66,3,1462,0.6,10185.09,High
CUST02635,34,Male,High,Sunglasses,Oliver Peoples,1243.55,2,708,0.6,2894.58,Low
CUST02636,33,Male,Medium,Sunglasses,Oliver Peoples,1164.12,5,1979,0.57,17988.52,High
CUST02637,29,Male,High,Optical Glasses,Oakley,1041.56,5,290,0.89,3682.56,Medium
CUST02638,25,Male,Medium,Sunglasses,Vogue Eyewear,1360.67,1,697,0.8,2078.66,Low
CUST02639,37,Female,Low,Sunglasses,Oliver Peoples,1323.4,2,1682,0.78,9513.69,High
CUST02640,20,Female,High,Optical Glasses,Vogue Eyewear,1077.9,2,1572,0.84,7799.15,Medium
CUST02641,33,Female,Medium,Optical Glasses,Oakley,1096.98,2,1927,0.67,7760.55,Medium
CUST02642,47,Male,High,Sunglasses,Ray-Ban,1268.54,4,1299,0.87,15710.85,High
CUST02643,62,Female,Low,Sunglasses,Oliver Peoples,1023.68,2,917,0.64,3291.93,Low
CUST02644,40,Female,Medium,Optical Glasses,Vogue Eyewear,1106.15,4,1479,0.91,16315.14,High
CUST02645,45,Female,High,Optical Glasses,Ray-Ban,1043.92,5,839,0.81,9718.32,High
CUST02646,68,Male,Low,Sunglasses,Oakley,1048.75,5,854,0.91,11164.73,High
CUST02647,57,Female,High,Sunglasses,Persol,1091.99,4,1795,0.53,11384.82,High
CUST02648,22,Female,High,Optical Glasses,Oliver Peoples,1335.9,3,880,0.92,8889.41,High
CUST02649,37,Male,High,Sunglasses,Oliver Peoples,936.82,5,477,0.55,3366.78,Low
CUST02650,57,Female,Medium,Optical Glasses,Vogue Eyewear,1265.02,3,1689,0.83,14575.84,High
CUST02651,61,Male,Medium,Optical Glasses,Oakley,1238.69,1,246,0.61,509.25,Low
CUST02652,18,Female,High,Optical Glasses,Oakley,1345.25,4,860,0.52,6592.83,Medium
CUST02653,47,Female,Medium,Optical Glasses,Oliver Peoples,1238.56,1,559,0.63,1195.02,Low
CUST02654,38,Female,Medium,Sunglasses,Oliver Peoples,1143.17,4,146,0.7,1280.35,Low
CUST02655,37,Male,High,Sunglasses,Vogue Eyewear,1077.7,1,268,0.57,451.04,Low
CUST02656,23,Male,Medium,Optical Glasses,Vogue Eyewear,1348.56,1,1655,0.55,3363.09,Low
CUST02657,39,Female,High,Optical Glasses,Persol,1274.54,2,970,1.0,6774.27,Medium
CUST02658,35,Male,Low,Sunglasses,Ray-Ban,1126.03,5,1329,0.54,11069.95,High
CUST02659,25,Male,Low,Sunglasses,Vogue Eyewear,1336.34,4,1055,0.6,9270.17,High
CUST02660,56,Female,Medium,Sunglasses,Ray-Ban,1133.12,5,1885,0.63,18433.38,High
CUST02661,49,Male,Medium,Sunglasses,Oliver Peoples,1199.86,2,827,0.66,3588.53,Low
CUST02662,50,Male,Medium,Optical Glasses,Persol,1109.33,5,691,0.57,5985.37,Medium
CUST02663,33,Male,Low,Optical Glasses,Persol,1280.08,4,793,0.92,10234.47,High
CUST02664,29,Male,High,Optical Glasses,Persol,1050.87,2,647,0.96,3576.53,Low
CUST02665,55,Female,Medium,Sunglasses,Oakley,1155.21,3,404,0.77,2953.67,Low
CUST02666,69,Female,Medium,Sunglasses,Oliver Peoples,1101.82,2,319,0.78,1502.22,Low
CUST02667,51,Female,Low,Sunglasses,Oakley,1239.56,4,1178,1.0,16002.21,High
CUST02668,31,Female,Medium,Sunglasses,Oakley,1258.27,1,192,0.94,622.17,Low
CUST02669,53,Female,Low,Sunglasses,Persol,1034.38,5,923,0.7,9154.97,High
CUST02670,50,Female,Low,Sunglasses,Oakley,1260.96,1,226,0.88,687.07,Low
CUST02671,40,Male,Medium,Optical Glasses,Oliver Peoples,978.49,3,1878,0.63,9515.27,High
CUST02672,67,Female,Low,Optical Glasses,Oliver Peoples,1528.8,1,556,0.53,1234.27,Low
CUST02673,62,Male,Low,Sunglasses,Oakley,1123.28,5,1348,0.51,10578.53,High
CUST02674,19,Female,Medium,Optical Glasses,Oliver Peoples,1357.39,1,1516,0.77,4341.12,Medium
CUST02675,58,Female,Low,Optical Glasses,Ray-Ban,1230.17,2,1593,0.75,8053.4,Medium
CUST02676,38,Male,Medium,Optical Glasses,Oakley,1236.27,4,41,0.58,322.18,Low
CUST02677,19,Female,Low,Optical Glasses,Persol,1025.09,1,224,0.93,585.06,Low
CUST02678,44,Male,Medium,Optical Glasses,Persol,1326.52,4,1319,0.79,15147.91,High
CUST02679,26,Female,Medium,Optical Glasses,Oliver Peoples,1207.3,4,897,0.69,8188.87,Medium
CUST02680,18,Male,Low,Sunglasses,Oliver Peoples,1270.52,4,1828,0.75,19089.13,High
CUST02681,28,Female,High,Optical Glasses,Persol,1186.39,2,1736,0.55,6206.93,Medium
CUST02682,20,Male,High,Optical Glasses,Ray-Ban,1219.51,4,366,0.95,4646.83,Medium
CUST02683,69,Male,Low,Optical Glasses,Persol,1066.92,1,305,0.65,579.5,Low
CUST02684,40,Male,High,Optical Glasses,Oakley,1177.07,4,844,0.59,6423.38,Medium
CUST02685,43,Male,Low,Optical Glasses,Persol,1137.02,2,782,0.71,3459.16,Low
CUST02686,21,Male,Low,Optical Glasses,Vogue Eyewear,1094.16,4,1547,0.64,11871.85,High
CUST02687,35,Female,Low,Sunglasses,Ray-Ban,1220.18,1,1298,0.65,2820.45,Low
CUST02688,23,Male,Medium,Optical Glasses,Ray-Ban,1254.51,2,1081,0.91,6762.05,Medium
CUST02689,52,Male,Medium,Optical Glasses,Persol,1237.62,3,1257,0.77,9845.59,High
CUST02690,39,Male,Medium,Optical Glasses,Vogue Eyewear,1184.66,3,815,0.97,7697.53,Medium
CUST02691,60,Female,High,Optical Glasses,Oakley,1261.67,1,342,0.98,1158.52,Low
CUST02692,32,Female,Medium,Sunglasses,Persol,1236.32,5,394,1.0,6672.74,Medium
CUST02693,39,Female,Medium,Optical Glasses,Oakley,1214.63,4,976,0.57,7405.18,Medium
CUST02694,54,Female,Medium,Sunglasses,Vogue Eyewear,1224.92,5,1090,0.95,17375.41,High
CUST02695,69,Male,High,Optical Glasses,Persol,1377.45,2,1001,0.65,4910.89,Medium
CUST02696,59,Male,Low,Sunglasses,Persol,1019.24,4,1445,0.81,13073.64,High
CUST02697,29,Male,Medium,Optical Glasses,Oakley,1152.21,5,1819,0.94,26987.91,High
CUST02698,64,Female,Medium,Optical Glasses,Persol,1250.73,1,901,0.55,1698.08,Low
CUST02699,66,Female,Medium,Optical Glasses,Vogue Eyewear,962.59,2,646,0.58,1976.24,Low
CUST02700,59,Male,Medium,Optical Glasses,Persol,1407.39,4,1049,0.87,14075.91,High
CUST02701,55,Male,Medium,Optical Glasses,Oliver Peoples,1238.22,3,1296,0.67,8837.02,Medium
CUST02702,35,Male,Medium,Optical Glasses,Vogue Eyewear,1343.54,4,129,0.83,1576.47,Low
CUST02703,62,Male,Medium,Sunglasses,Ray-Ban,1367.96,2,995,0.56,4176.59,Medium
CUST02704,52,Female,Medium,Optical Glasses,Oakley,1261.87,3,1812,0.99,18605.29,High
CUST02705,47,Male,Low,Sunglasses,Vogue Eyewear,865.11,1,73,0.75,129.77,Low
CUST02706,41,Female,Medium,Optical Glasses,Ray-Ban,1222.15,4,94,0.94,1183.44,Low
CUST02707,59,Male,Medium,Sunglasses,Ray-Ban,1231.78,5,1231,0.84,17448.08,High
CUST02708,47,Female,Medium,Optical Glasses,Vogue Eyewear,1036.97,5,1200,0.98,16705.16,High
CUST02709,31,Female,High,Optical Glasses,Ray-Ban,931.55,1,590,0.79,1189.58,Low
CUST02710,23,Female,Medium,Sunglasses,Ray-Ban,1269.25,2,1120,0.65,5063.09,Medium
CUST02711,20,Female,Low,Optical Glasses,Oliver Peoples,1012.62,1,1025,0.81,2303.36,Low
CUST02712,33,Female,Medium,Optical Glasses,Persol,1509.21,2,1400,1.0,11577.5,High
CUST02713,24,Female,High,Optical Glasses,Oliver Peoples,1239.47,3,75,0.91,695.29,Low
CUST02714,69,Female,Medium,Optical Glasses,Persol,1402.73,2,1123,0.73,6301.06,Medium
CUST02715,31,Female,Medium,Optical Glasses,Ray-Ban,1204.67,3,1467,0.91,13218.07,High
CUST02716,26,Female,Low,Optical Glasses,Persol,1312.73,4,1986,0.85,24285.15,High
CUST02717,32,Female,Medium,Sunglasses,Oliver Peoples,1207.99,4,1912,0.97,24552.18,High
CUST02718,38,Female,Medium,Sunglasses,Oakley,1350.84,1,1507,0.68,3792.57,Medium
CUST02719,52,Female,High,Sunglasses,Oakley,894.25,1,650,0.52,828.1,Low
CUST02720,19,Male,Medium,Optical Glasses,Persol,1333.22,4,902,0.54,7116.55,Medium
CUST02721,44,Male,Medium,Sunglasses,Oakley,1300.31,5,238,0.88,3730.64,Medium
CUST02722,19,Male,Medium,Optical Glasses,Vogue Eyewear,1176.88,3,1868,0.85,15358.77,High
CUST02723,52,Female,Medium,Sunglasses,Oakley,1138.63,4,1019,0.87,11062.24,High
CUST02724,35,Female,High,Sunglasses,Persol,1155.13,5,1260,0.83,16548.42,High
CUST02725,31,Male,Medium,Sunglasses,Ray-Ban,1242.42,2,410,0.73,2037.57,Low
CUST02726,37,Female,High,Optical Glasses,Oliver Peoples,1382.11,4,1136,0.53,9119.35,High
CUST02727,35,Female,Medium,Optical Glasses,Oakley,1119.87,5,315,0.92,4445.73,Medium
CUST02728,27,Male,Low,Optical Glasses,Persol,944.73,4,901,0.59,5503.66,Medium
CUST02729,42,Female,Medium,Optical Glasses,Oliver Peoples,1572.69,2,1510,0.99,12882.27,High
CUST02730,19,Female,Low,Optical Glasses,Vogue Eyewear,1300.74,2,1688,0.6,7218.57,Medium
CUST02731,42,Male,Low,Optical Glasses,Ray-Ban,1141.32,3,447,0.54,2264.32,Low
CUST02732,50,Female,Medium,Optical Glasses,Oliver Peoples,1378.33,2,1291,0.69,6727.69,Medium
CUST02733,53,Female,Medium,Optical Glasses,Oliver Peoples,1340.05,2,375,0.66,1817.33,Low
CUST02734,48,Male,Medium,Sunglasses,Persol,1273.84,3,395,0.99,4094.26,Medium
CUST02735,31,Male,Low,Optical Glasses,Vogue Eyewear,1128.44,4,386,0.7,3341.42,Low
CUST02736,18,Female,Medium,Sunglasses,Oakley,1300.1,4,90,0.52,666.79,Low
CUST02737,63,Male,Medium,Sunglasses,Vogue Eyewear,1363.43,3,413,0.99,4581.91,Medium
CUST02738,33,Male,High,Optical Glasses,Ray-Ban,941.99,4,1216,0.89,11172.16,High
CUST02739,63,Male,Medium,Optical Glasses,Oakley,1233.67,4,1799,1.0,24321.89,High
CUST02740,69,Female,Medium,Sunglasses,Vogue Eyewear,1244.73,5,607,0.66,6831.01,Medium
CUST02741,20,Female,Low,Optical Glasses,Ray-Ban,1239.91,3,42,0.56,239.69,Low
CUST02742,52,Female,Medium,Optical Glasses,Oliver Peoples,1206.93,3,601,0.7,4173.33,Medium
CUST02743,58,Male,Medium,Optical Glasses,Oliver Peoples,1377.91,1,1160,0.57,2496.09,Low
CUST02744,23,Female,High,Optical Glasses,Oliver Peoples,1168.3,5,392,0.57,3575.96,Low
CUST02745,42,Male,Low,Optical Glasses,Oliver Peoples,1199.58,4,1318,0.95,16460.21,High
CUST02746,30,Male,Medium,Sunglasses,Oakley,1247.35,1,1970,1.0,6732.27,Medium
CUST02747,51,Male,Medium,Sunglasses,Oliver Peoples,1173.29,5,1990,1.0,31984.21,High
